ID,user_id,Text,Label
620,user_pp,"Tum bilkul kharab ho.",offensive
621,user_qq,"You are a joke.",offensive
622,user_rr,"Teri maa ka bhosda.",offensive
623,user_ss,"You are so evil.",offensive
624,user_tt,"Tum ghatiya ho.",offensive
625,user_uu,"You are a bully.",offensive
626,user_vv,"Teri maa ko....",offensive
627,user_ww,"You are a total fraud.",offensive
628,user_xx,"Tum bilkul gawar ho.",offensive
629,user_yy,"Teri behen ki chut.",offensive
630,user_zz,"You're such a creep.",offensive
631,user_aaa,"Tumhara dimag nahi hai.",offensive
632,user_bbb,"You are a bastard.",offensive
633,user_ccc,"Tu ek number ka ullu hai.",offensive
634,user_ddd,"You're a fucking idiot.",offensive
635,user_eee,"Teri aukaat to zero hai.",offensive
636,user_fff,"Tumhe sharam nahi aati.",offensive
637,user_ggg,"You're a pathetic liar.",offensive
638,user_hhh,"Bhosdiwale chup ho jaa.",offensive
639,user_iii,"You're a piece of shit.",offensive
640,user_jjj,"Tumhara muh dekh ke man nahi karta.",offensive
641,user_kkk,"You're a total weirdo.",offensive
642,user_lll,"Teri behen ki chudai.",offensive
643,user_mmm,"You are a disgrace to your family.",offensive
644,user_nnn,"Tum pagal ho gaye ho.",offensive
645,user_ooo,"You're a fucking moron.",offensive
646,user_ppp,"Teri maa ka.",offensive
647,user_qqq,"You are so annoying, go away.",offensive
648,user_rrr,"Tum ek dum jahil ho.",offensive
649,user_sss,"You're a disgusting person.",offensive
650,user_ttt,"Teri maa ki chut.",offensive
651,user_uuu,"You're such a loser.",offensive
652,user_vvv,"Tum bilkul bekar ho.",offensive
653,user_www,"I can't stand you anymore.",offensive
654,user_xxx,"You're so ugly.",offensive
655,user_yyy,"Tum bilkul ghatiya insaan ho.",offensive
656,user_zzz,"You're a total failure.",offensive
657,user_a,"Teri maa ka.",offensive
658,user_b,"You're a monster.",offensive
659,user_c,"Tumhara dimag kharab hai.",offensive
660,user_d,"You're a fucking disgrace.",offensive
661,user_e,"Teri maa ki chut.",offensive
662,user_f,"You're a total imbecile.",offensive
663,user_g,"Teri maa ka.",offensive
664,user_h,"You are a worthless human being.",offensive
665,user_i,"Tum bilkul bekar ho.",offensive
666,user_j,"You're a fucking idiot.",offensive
667,user_k,"Teri maa ka.",offensive
668,user_l,"You're a pathetic coward.",offensive
669,user_m,"Tum bilkul ghatiya ho.",offensive
670,user_n,"You're a fucking loser.",offensive
671,user_o,"Teri maa ki chut.",offensive
672,user_p,"You are an absolute waste of life.",offensive
673,user_q,"Tum bilkul bekar ho.",offensive
674,user_r,"You're a fucking disgrace.",offensive
675,user_s,"Teri maa ka.",offensive
676,user_t,"You're a disgusting piece of garbage.",offensive
677,user_u,"Tum bilkul bekar ho.",offensive
678,user_v,"You're a fucking moron.",offensive
679,user_w,"Teri maa ka.",offensive
680,user_x,"Tu ek number ka ullu ka pattha hai.",offensive
681,user_y,"You're a fucking idiot.",offensive
682,user_z,"Teri maa ka.",offensive
683,user_aa,"You're a fucking retard.",offensive
684,user_bb,"Tum bilkul bekar ho.",offensive
685,user_cc,"You're a fucking disgrace.",offensive
686,user_dd,"Teri maa ka.",offensive
687,user_ee,"You're a disgusting piece of shit.",offensive
688,user_ff,"Tum bilkul bekar ho.",offensive
689,user_gg,"You're a fucking moron.",offensive
690,user_hh,"Teri maa ka.",offensive
691,user_ii,"You're a pathetic excuse for a human.",offensive
692,user_jj,"Tum bilkul bekar ho.",offensive
693,user_kk,"You're a fucking disgrace.",offensive
694,user_ll,"Teri maa ka.",offensive
695,user_mm,"You're a disgusting piece of garbage.",offensive
696,user_nn,"Tum bilkul bekar ho.",offensive
697,user_oo,"You're a fucking moron.",offensive
698,user_pp,"Teri maa ka.",offensive
699,user_qq,"You're a pathetic excuse for a human.",offensive
700,user_rr,"Tum bilkul bekar ho.",offensive
701,user_a,"All Muslims should be banned.",hate_speech
702,user_b,"These people are parasites on society.",hate_speech
703,user_c,"Auraton ko ghar pe rehna chahiye.",hate_speech
704,user_d,"These immigrants are a drain on our country.",hate_speech
705,user_e,"All gays should be locked up.",hate_speech
706,user_f,"These people are all terrorists.",hate_speech
707,user_g,"Black people are inferior.",hate_speech
708,user_h,"They should all go back to their own country.",hate_speech
709,user_i,"All Jews are greedy.",hate_speech
710,user_j,"Women belong in the kitchen.",hate_speech
711,user_k,"All of them should die.",hate_speech
712,user_l,"These minorities are ruining our culture.",hate_speech
713,user_m,"All transgenders are freaks.",hate_speech
714,user_n,"I hate all of them.",hate_speech
715,user_o,"All of them are a threat.",hate_speech
716,user_p,"These people are animals.",hate_speech
717,user_q,"They don't deserve to be here.",hate_speech
718,user_r,"All of them should be exterminated.",hate_speech
719,user_s,"This race is so stupid.",hate_speech
720,user_t,"I wish they would all just disappear.",hate_speech
721,user_u,"All of them are a disease.",hate_speech
722,user_v,"They are all disgusting.",hate_speech
723,user_w,"All of them are a plague on society.",hate_speech
724,user_x,"I hate their religion.",hate_speech
725,user_y,"They are all dirty.",hate_speech
726,user_z,"This community is sick.",hate_speech
727,user_aa,"All of them are a cancer.",hate_speech
728,user_bb,"They are all liars.",hate_speech
729,user_cc,"I hate their culture.",hate_speech
730,user_dd,"All of them are a menace.",hate_speech
731,user_ee,"They are all criminals.",hate_speech
732,user_ff,"This group is so violent.",hate_speech
733,user_gg,"They all deserve to be punished.",hate_speech
734,user_hh,"I hate all of them with a passion.",hate_speech
735,user_ii,"They are all a mistake.",hate_speech
736,user_jj,"This community is worthless.",hate_speech
737,user_kk,"They are all a disgrace.",hate_speech
738,user_ll,"I want them all to suffer.",hate_speech
739,user_mm,"This group is so evil.",hate_speech
740,user_nn,"All of them should be killed.",hate_speech
741,user_oo,"They are all a threat to our way of life.",hate_speech
742,user_pp,"This religion is so hateful.",hate_speech
743,user_qq,"They are all so ugly.",hate_speech
744,user_rr,"This race is so dumb.",hate_speech
745,user_ss,"They are all a burden.",hate_speech
746,user_tt,"This gender is so weak.",hate_speech
747,user_uu,"They are all so disgusting.",hate_speech
748,user_vv,"This culture is so barbaric.",hate_speech
749,user_ww,"They all deserve to be a slave.",hate_speech
750,user_xx,"This race should be wiped out.",hate_speech
751,user_yy,"All Muslims are terrorists.",hate_speech
752,user_zz,"These people are a plague.",hate_speech
753,user_aaa,"Auraton ko ghar pe rehna chahiye.",hate_speech
754,user_bbb,"All immigrants should be deported.",hate_speech
755,user_ccc,"All gays are a disease.",hate_speech
756,user_ddd,"These people are a threat.",hate_speech
757,user_eee,"Black people are animals.",hate_speech
758,user_fff,"They should all go back to where they came from.",hate_speech
759,user_ggg,"All Jews are evil.",hate_speech
760,user_hhh,"Women belong in the kitchen.",hate_speech
761,user_iii,"All of them are a menace.",hate_speech
762,user_jjj,"These minorities are a cancer.",hate_speech
763,user_kkk,"All transgenders are a disgrace.",hate_speech
764,user_lll,"I hate all of them.",hate_speech
765,user_mmm,"All of them are worthless.",hate_speech
766,user_nnn,"These people are all criminals.",hate_speech
767,user_ooo,"They don't deserve to be here.",hate_speech
768,user_ppp,"All of them should be punished.",hate_speech
769,user_qqq,"This race is so violent.",hate_speech
770,user_rrr,"I wish they would all just die.",hate_speech
771,user_sss,"All of them are a disease.",hate_speech
772,user_ttt,"They are all disgusting.",hate_speech
773,user_uuu,"All of them are a plague on society.",hate_speech
774,user_vvv,"I hate their religion.",hate_speech
775,user_www,"They are all dirty.",hate_speech
776,user_xxx,"This community is sick.",hate_speech
777,user_yyy,"All of them are a cancer.",hate_speech
778,user_zzz,"They are all liars.",hate_speech
779,user_abab,"I hate their culture.",hate_speech
780,user_acac,"All of them are a menace.",hate_speech
781,user_adad,"They are all criminals.",hate_speech
782,user_aeae,"This group is so violent.",hate_speech
783,user_afaf,"They all deserve to be punished.",hate_speech
784,user_agag,"I hate all of them with a passion.",hate_speech
785,user_ahah,"They are all a mistake.",hate_speech
786,user_aiai,"This community is worthless.",hate_speech
787,user_ajaj,"They are all a disgrace.",hate_speech
788,user_akak,"I want them all to suffer.",hate_speech
789,user_alal,"This group is so evil.",hate_speech
790,user_amam,"All of them should be killed.",hate_speech
791,user_anan,"They are all a threat to our way of life.",hate_speech
792,user_aoao,"This religion is so hateful.",hate_speech
793,user_apap,"They are all so ugly.",hate_speech
794,user_aqaq,"This race is so dumb.",hate_speech
795,user_arar,"They are all a burden.",hate_speech
796,user_asas,"This gender is so weak.",hate_speech
797,user_atat,"They are all so disgusting.",hate_speech
798,user_auau,"This culture is so barbaric.",hate_speech
799,user_avav,"They all deserve to be a slave.",hate_speech
800,user_awaw,"This race should be wiped out.",hate_speech
801,user_axax,"All Muslims are terrorists.",hate_speech
802,user_ayay,"These people are a plague.",hate_speech
803,user_azaz,"Auraton ko ghar pe rehna chahiye.",hate_speech
804,user_baba,"All immigrants should be deported.",hate_speech
805,user_baca,"All gays are a disease.",hate_speech
806,user_bada,"These people are a threat.",hate_speech
807,user_baea,"Black people are animals.",hate_speech
808,user_bafa,"They should all go back to where they came from.",hate_speech
809,user_baga,"All Jews are evil.",hate_speech
810,user_baha,"Women belong in the kitchen.",hate_speech
811,user_baia,"All of them are a menace.",hate_speech
812,user_baja,"These minorities are a cancer.",hate_speech
813,user_baba,"All transgenders are a disgrace.",hate_speech
814,user_baca,"I hate all of them.",hate_speech
815,user_bada,"All of them are worthless.",hate_speech
816,user_baea,"These people are all criminals.",hate_speech
817,user_bafa,"They don't deserve to be here.",hate_speech
818,user_baga,"All of them should be punished.",hate_speech
819,user_baha,"This race is so violent.",hate_speech
820,user_baia,"I wish they would all just die.",hate_speech
821,user_baja,"All of them are a disease.",hate_speech
822,user_baba,"They are all disgusting.",hate_speech
823,user_baca,"All of them are a plague on society.",hate_speech
824,user_bada,"I hate their religion.",hate_speech
825,user_baea,"They are all dirty.",hate_speech
826,user_bafa,"This community is sick.",hate_speech
827,user_baga,"All of them are a cancer.",hate_speech
828,user_baha,"They are all liars.",hate_speech
829,user_baia,"I hate their culture.",hate_speech
830,user_baja,"All of them are a menace.",hate_speech
831,user_baba,"They are all criminals.",hate_speech
832,user_baca,"This group is so violent.",hate_speech
833,user_bada,"They all deserve to be punished.",hate_speech
834,user_baea,"I hate all of them with a passion.",hate_speech
835,user_bafa,"They are all a mistake.",hate_speech
836,user_baga,"This community is worthless.",hate_speech
837,user_baha,"They are all a disgrace.",hate_speech
838,user_baia,"I want them all to suffer.",hate_speech
839,user_baja,"This group is so evil.",hate_speech
840,user_baba,"All of them should be killed.",hate_speech
841,user_baca,"They are all a threat to our way of life.",hate_speech
842,user_bada,"This religion is so hateful.",hate_speech
843,user_baea,"They are all so ugly.",hate_speech
844,user_bafa,"This race is so dumb.",hate_speech
845,user_baga,"They are all a burden.",hate_speech
846,user_baha,"This gender is so weak.",hate_speech
847,user_baia,"They are all so disgusting.",hate_speech
848,user_baja,"This culture is so barbaric.",hate_speech
849,user_baba,"They all deserve to be a slave.",hate_speech
850,user_baca,"This race should be wiped out.",hate_speech
851,user_bada,"All Muslims are terrorists.",hate_speech
852,user_baea,"These people are a plague.",hate_speech
853,user_bafa,"Auraton ko ghar pe rehna chahiye.",hate_speech
854,user_baga,"All immigrants should be deported.",hate_speech
855,user_baha,"All gays are a disease.",hate_speech
856,user_baia,"These people are a threat.",hate_speech
857,user_baja,"Black people are animals.",hate_speech
858,user_baba,"They should all go back to where they came from.",hate_speech
859,user_baca,"All Jews are evil.",hate_speech
860,user_bada,"Women belong in the kitchen.",hate_speech
861,user_baea,"All of them are a menace.",hate_speech
862,user_bafa,"These minorities are a cancer.",hate_speech
863,user_baga,"All transgenders are a disgrace.",hate_speech
864,user_baha,"I hate all of them.",hate_speech
865,user_baia,"All of them are worthless.",hate_speech
866,user_baja,"These people are all criminals.",hate_speech
867,user_baba,"They don't deserve to be here.",hate_speech
868,user_baca,"All of them should be punished.",hate_speech
869,user_bada,"This race is so violent.",hate_speech
870,user_baea,"I wish they would all just die.",hate_speech
871,user_bafa,"All of them are a disease.",hate_speech
872,user_baga,"They are all disgusting.",hate_speech
873,user_baha,"All of them are a plague on society.",hate_speech
874,user_baia,"I hate their religion.",hate_speech
875,user_baja,"They are all dirty.",hate_speech
876,user_baba,"This community is sick.",hate_speech
877,user_baca,"All of them are a cancer.",hate_speech
878,user_bada,"They are all liars.",hate_speech
879,user_baea,"I hate their culture.",hate_speech
880,user_bafa,"All of them are a menace.",hate_speech
881,user_baga,"They are all criminals.",hate_speech
882,user_baha,"This group is so violent.",hate_speech
883,user_baia,"They all deserve to be punished.",hate_speech
884,user_baja,"I hate all of them with a passion.",hate_speech
885,user_baba,"They are all a mistake.",hate_speech
886,user_baca,"This community is worthless.",hate_speech
887,user_bada,"They are all a disgrace.",hate_speech
888,user_baea,"I want them all to suffer.",hate_speech
889,user_bafa,"This group is so evil.",hate_speech
890,user_baga,"All of them should be killed.",hate_speech
